year,round,driverId,driverRef,drv_mechanical_dnf_rate
2014,19,818,vergne,0.2
2012,1,819,pic,
2012,2,819,pic,0.0
2012,3,819,pic,0.0
2012,4,819,pic,0.0
2012,5,819,pic,0.25
2012,6,819,pic,0.4
2012,7,819,pic,0.3333333333333333
2012,8,819,pic,0.2857142857142857
2012,9,819,pic,0.25
2012,10,819,pic,0.2222222222222222
2012,11,819,pic,0.2
2012,12,819,pic,0.18181818181818182
2012,13,819,pic,0.16666666666666666
2012,14,819,pic,0.15384615384615385
2012,15,819,pic,0.14285714285714285
2012,16,819,pic,0.2
2012,17,819,pic,0.1875
2012,18,819,pic,0.17647058823529413
2012,19,819,pic,0.16666666666666666
2012,20,819,pic,0.15789473684210525
2013,1,819,pic,0.15
2013,2,819,pic,0.15
2013,3,819,pic,0.15
2013,4,819,pic,0.15
2013,5,819,pic,0.1
2013,6,819,pic,0.05
2013,7,819,pic,0.1
2013,8,819,pic,0.1
2013,9,819,pic,0.1
2013,10,819,pic,0.1
2013,11,819,pic,0.1
2013,12,819,pic,0.15
2013,13,819,pic,0.15
2013,14,819,pic,0.15
2013,15,819,pic,0.15
2013,16,819,pic,0.1
2013,17,819,pic,0.15
2013,18,819,pic,0.15
2013,19,819,pic,0.15
2013,1,820,chilton,
2013,2,820,chilton,0.0
2013,3,820,chilton,0.0
2013,4,820,chilton,0.0
2013,5,820,chilton,0.0
2013,6,820,chilton,0.0
2013,7,820,chilton,0.0
2013,8,820,chilton,0.0
2013,9,820,chilton,0.0
2013,10,820,chilton,0.0
2013,11,820,chilton,0.0
2013,12,820,chilton,0.0
2013,13,820,chilton,0.0
2013,14,820,chilton,0.0
2013,15,820,chilton,0.0
2013,16,820,chilton,0.0
2013,17,820,chilton,0.0
2013,18,820,chilton,0.0
2013,19,820,chilton,0.0
2014,1,820,chilton,0.0
2014,2,820,chilton,0.0
2014,3,820,chilton,0.0
2014,4,820,chilton,0.0
2014,5,820,chilton,0.0
2014,6,820,chilton,0.0
2014,7,820,chilton,0.0
2014,8,820,chilton,0.0
2014,9,820,chilton,0.0
2014,10,820,chilton,0.0
2014,11,820,chilton,0.0
2014,12,820,chilton,0.0
2014,13,820,chilton,0.0
2014,14,820,chilton,0.0
2014,15,820,chilton,0.0
2014,16,820,chilton,0.0
2013,1,821,gutierrez,
2013,2,821,gutierrez,0.0
2013,3,821,gutierrez,0.0
2013,4,821,gutierrez,0.0
2013,5,821,gutierrez,0.0
2013,6,821,gutierrez,0.0
2013,7,821,gutierrez,0.0
2013,8,821,gutierrez,0.0
2013,9,821,gutierrez,0.0
2013,10,821,gutierrez,0.0
2013,11,821,gutierrez,0.1
2013,12,821,gutierrez,0.09090909090909091
2013,13,821,gutierrez,0.08333333333333333
2013,14,821,gutierrez,0.07692307692307693
2013,15,821,gutierrez,0.07142857142857142
2013,16,821,gutierrez,0.06666666666666667
2013,17,821,gutierrez,0.0625
2013,18,821,gutierrez,0.058823529411764705
2013,19,821,gutierrez,0.05555555555555555
2014,1,821,gutierrez,0.05263157894736842
2014,2,821,gutierrez,0.05
2014,3,821,gutierrez,0.1
2014,4,821,gutierrez,0.1
2014,5,821,gutierrez,0.1
2014,6,821,gutierrez,0.1
2014,7,821,gutierrez,0.1
2014,8,821,gutierrez,0.1
2014,9,821,gutierrez,0.1
2014,10,821,gutierrez,0.1
2014,11,821,gutierrez,0.1
2014,12,821,gutierrez,0.05
2014,13,821,gutierrez,0.05
2014,14,821,gutierrez,0.05
2014,15,821,gutierrez,0.1
2014,16,821,gutierrez,0.1
2014,17,821,gutierrez,0.1
2014,18,821,gutierrez,0.1
2014,19,821,gutierrez,0.1
2016,1,821,gutierrez,0.1
2016,2,821,gutierrez,0.1
2016,3,821,gutierrez,0.1
2016,4,821,gutierrez,0.05
2016,5,821,gutierrez,0.05
2016,6,821,gutierrez,0.05
2016,7,821,gutierrez,0.05
2016,8,821,gutierrez,0.05
2016,9,821,gutierrez,0.05
2016,10,821,gutierrez,0.05
2016,11,821,gutierrez,0.05
2016,12,821,gutierrez,0.05
2016,13,821,gutierrez,0.05
2016,14,821,gutierrez,0.05
2016,15,821,gutierrez,0.05
2016,16,821,gutierrez,0.0
2016,17,821,gutierrez,0.05
2016,18,821,gutierrez,0.05
2016,19,821,gutierrez,0.1
2016,20,821,gutierrez,0.1
2016,21,821,gutierrez,0.1
2013,1,822,bottas,
2013,2,822,bottas,0.0
2013,3,822,bottas,0.0
2013,4,822,bottas,0.0
2013,5,822,bottas,0.0
2013,6,822,bottas,0.0
2013,7,822,bottas,0.0
2013,8,822,bottas,0.0
2013,9,822,bottas,0.0
2013,10,822,bottas,0.0
2013,11,822,bottas,0.1
2013,12,822,bottas,0.09090909090909091
2013,13,822,bottas,0.08333333333333333
2013,14,822,bottas,0.07692307692307693
2013,15,822,bottas,0.07142857142857142
2013,16,822,bottas,0.06666666666666667
2013,17,822,bottas,0.0625
2013,18,822,bottas,0.058823529411764705
2013,19,822,bottas,0.05555555555555555
2014,1,822,bottas,0.05263157894736842
2014,2,822,bottas,0.05
2014,3,822,bottas,0.05
2014,4,822,bottas,0.05
2014,5,822,bottas,0.05
2014,6,822,bottas,0.05
2014,7,822,bottas,0.1
2014,8,822,bottas,0.1
2014,9,822,bottas,0.1
2014,10,822,bottas,0.1
2014,11,822,bottas,0.1
2014,12,822,bottas,0.05
2014,13,822,bottas,0.05
2014,14,822,bottas,0.05
2014,15,822,bottas,0.05
2014,16,822,bottas,0.05
2014,17,822,bottas,0.05
2014,18,822,bottas,0.05
2014,19,822,bottas,0.05
2015,1,822,bottas,0.05
2015,2,822,bottas,0.05
2015,3,822,bottas,0.05
2015,4,822,bottas,0.05
2015,5,822,bottas,0.05
2015,6,822,bottas,0.05
2015,7,822,bottas,0.05
2015,8,822,bottas,0.0
2015,9,822,bottas,0.0
2015,10,822,bottas,0.0
2015,11,822,bottas,0.0
2015,12,822,bottas,0.0
2015,13,822,bottas,0.0
2015,14,822,bottas,0.0
2015,15,822,bottas,0.0
2015,16,822,bottas,0.0
2015,17,822,bottas,0.0
2015,18,822,bottas,0.0
2015,19,822,bottas,0.0
2016,1,822,bottas,0.0
2016,2,822,bottas,0.0
2016,3,822,bottas,0.0
2016,4,822,bottas,0.0
2016,5,822,bottas,0.0
2016,6,822,bottas,0.0
2016,7,822,bottas,0.0
2016,8,822,bottas,0.0
2016,9,822,bottas,0.0
2016,10,822,bottas,0.0
2016,11,822,bottas,0.0
2016,12,822,bottas,0.0
2016,13,822,bottas,0.0
2016,14,822,bottas,0.0
2016,15,822,bottas,0.0
2016,16,822,bottas,0.05
2016,17,822,bottas,0.05
2016,18,822,bottas,0.05
2016,19,822,bottas,0.05
2016,20,822,bottas,0.05
2016,21,822,bottas,0.05
2017,1,822,bottas,0.1
2017,2,822,bottas,0.1
2017,3,822,bottas,0.1
2017,4,822,bottas,0.1
2017,5,822,bottas,0.1
2017,6,822,bottas,0.15
2017,7,822,bottas,0.15
2017,8,822,bottas,0.15
2017,9,822,bottas,0.15
2017,10,822,bottas,0.15
2017,11,822,bottas,0.15
2017,12,822,bottas,0.15
2017,13,822,bottas,0.15
2017,14,822,bottas,0.15
2017,15,822,bottas,0.1
2017,16,822,bottas,0.1
2017,17,822,bottas,0.1
2017,18,822,bottas,0.1
2017,19,822,bottas,0.1
2017,20,822,bottas,0.1
2018,1,822,bottas,0.05
2018,2,822,bottas,0.05
2018,3,822,bottas,0.05
2018,4,822,bottas,0.05
2018,5,822,bottas,0.05
2018,6,822,bottas,0.0
2018,7,822,bottas,0.0
2018,8,822,bottas,0.0
2018,9,822,bottas,0.0
2018,10,822,bottas,0.05
2018,11,822,bottas,0.05
2018,12,822,bottas,0.05
2018,13,822,bottas,0.05
2018,14,822,bottas,0.05
2018,15,822,bottas,0.05
2018,16,822,bottas,0.05
2018,17,822,bottas,0.05
2018,18,822,bottas,0.05
2018,19,822,bottas,0.05
2018,20,822,bottas,0.05
2018,21,822,bottas,0.05
2019,1,822,bottas,0.05
2019,2,822,bottas,0.05
2019,3,822,bottas,0.05
2019,4,822,bottas,0.05
2019,5,822,bottas,0.05
2019,6,822,bottas,0.05
2019,7,822,bottas,0.05
2019,8,822,bottas,0.05
2019,9,822,bottas,0.0
2019,10,822,bottas,0.0
2019,11,822,bottas,0.0
2019,12,822,bottas,0.0
2019,13,822,bottas,0.0
2019,14,822,bottas,0.0
2019,15,822,bottas,0.0
2019,16,822,bottas,0.0
2019,17,822,bottas,0.0
2019,18,822,bottas,0.0
2019,19,822,bottas,0.0
2019,20,822,bottas,0.0
2019,21,822,bottas,0.05
2020,1,822,bottas,0.05
2020,2,822,bottas,0.05
2020,3,822,bottas,0.05
2020,4,822,bottas,0.05
2020,5,822,bottas,0.05
2020,6,822,bottas,0.05
2020,7,822,bottas,0.05
2020,8,822,bottas,0.05
2020,9,822,bottas,0.05
2020,10,822,bottas,0.05
2020,11,822,bottas,0.05
2020,12,822,bottas,0.1
2020,13,822,bottas,0.1
2020,14,822,bottas,0.1
2020,15,822,bottas,0.1
2020,16,822,bottas,0.1
2020,17,822,bottas,0.1
2021,1,822,bottas,0.1
2021,2,822,bottas,0.1
2021,3,822,bottas,0.05
2021,4,822,bottas,0.05
2021,5,822,bottas,0.05
2021,6,822,bottas,0.1
2021,7,822,bottas,0.1
2021,8,822,bottas,0.1
2021,9,822,bottas,0.1
2021,10,822,bottas,0.1
2021,11,822,bottas,0.1
2021,12,822,bottas,0.1
2021,13,822,bottas,0.1
2021,14,822,bottas,0.1
2021,15,822,bottas,0.05
2021,16,822,bottas,0.05
2021,17,822,bottas,0.05
2021,18,822,bottas,0.05
2021,19,822,bottas,0.05
2021,20,822,bottas,0.05
2021,21,822,bottas,0.05
2021,22,822,bottas,0.05
2022,1,822,bottas,0.05
2022,2,822,bottas,0.05
2022,3,822,bottas,0.05
2022,4,822,bottas,0.0
2022,5,822,bottas,0.0
2022,6,822,bottas,0.0
2022,7,822,bottas,0.0
2022,8,822,bottas,0.0
2022,9,822,bottas,0.0
2022,10,822,bottas,0.0
2022,11,822,bottas,0.05
2022,12,822,bottas,0.05
2022,13,822,bottas,0.05
2022,14,822,bottas,0.05
2022,15,822,bottas,0.05
2022,16,822,bottas,0.1
2022,17,822,bottas,0.1
2022,18,822,bottas,0.1
2022,19,822,bottas,0.1
2022,20,822,bottas,0.1
2022,21,822,bottas,0.1
2022,22,822,bottas,0.1
2023,1,822,bottas,0.1
2023,2,822,bottas,0.1
2023,3,822,bottas,0.1
2023,4,822,bottas,0.1
2023,5,822,bottas,0.1
2023,6,822,bottas,0.1
2023,7,822,bottas,0.1
2023,8,822,bottas,0.1
2023,9,822,bottas,0.05
2023,10,822,bottas,0.05
2023,11,822,bottas,0.05
2023,12,822,bottas,0.05
2023,13,822,bottas,0.05
2023,14,822,bottas,0.0
2023,15,822,bottas,0.0
2023,16,822,bottas,0.0
2023,17,822,bottas,0.0
2023,18,822,bottas,0.0
2023,19,822,bottas,0.0
2023,20,822,bottas,0.0
2023,21,822,bottas,0.05
2023,22,822,bottas,0.05
2024,1,822,bottas,0.05
2024,2,822,bottas,0.05
2024,3,822,bottas,0.05
2024,4,822,bottas,0.05
2024,5,822,bottas,0.05
2024,6,822,bottas,0.05
2024,7,822,bottas,0.05
2024,8,822,bottas,0.05
2024,9,822,bottas,0.05
2024,10,822,bottas,0.05
2024,11,822,bottas,0.05
2024,12,822,bottas,0.05
2024,13,822,bottas,0.05
2024,14,822,bottas,0.05
2024,15,822,bottas,0.05
2024,16,822,bottas,0.05
2024,17,822,bottas,0.05
2024,18,822,bottas,0.05
2024,19,822,bottas,0.0
2024,20,822,bottas,0.0
2024,21,822,bottas,0.0
2024,22,822,bottas,0.0
2024,23,822,bottas,0.0
2024,24,822,bottas,0.0
2013,1,823,garde,
2013,2,823,garde,0.0
2013,3,823,garde,0.0
2013,4,823,garde,0.0
2013,5,823,garde,0.0
2013,6,823,garde,0.2
2013,7,823,garde,0.16666666666666666
2013,8,823,garde,0.14285714285714285
2013,9,823,garde,0.125
2013,10,823,garde,0.1111111111111111
2013,11,823,garde,0.1
2013,12,823,garde,0.09090909090909091
2013,13,823,garde,0.08333333333333333
2013,14,823,garde,0.07692307692307693
2013,15,823,garde,0.07142857142857142
2013,16,823,garde,0.06666666666666667
2013,17,823,garde,0.0625
2013,18,823,garde,0.058823529411764705
2013,19,823,garde,0.05555555555555555
2013,1,824,jules_bianchi,
2013,2,824,jules_bianchi,0.0
2013,3,824,jules_bianchi,0.0
2013,4,824,jules_bianchi,0.0
2013,5,824,jules_bianchi,0.0
2013,6,824,jules_bianchi,0.0
2013,7,824,jules_bianchi,0.16666666666666666
2013,8,824,jules_bianchi,0.14285714285714285
2013,9,824,jules_bianchi,0.125
2013,10,824,jules_bianchi,0.2222222222222222
2013,11,824,jules_bianchi,0.2
2013,12,824,jules_bianchi,0.18181818181818182
2013,13,824,jules_bianchi,0.16666666666666666
2013,14,824,jules_bianchi,0.15384615384615385
2013,15,824,jules_bianchi,0.14285714285714285
2013,16,824,jules_bianchi,0.13333333333333333
2013,17,824,jules_bianchi,0.125
2013,18,824,jules_bianchi,0.11764705882352941
2013,19,824,jules_bianchi,0.1111111111111111
2014,1,824,jules_bianchi,0.10526315789473684
2014,2,824,jules_bianchi,0.1
2014,3,824,jules_bianchi,0.15
2014,4,824,jules_bianchi,0.15
2014,5,824,jules_bianchi,0.15
2014,6,824,jules_bianchi,0.15
2014,7,824,jules_bianchi,0.15
2014,8,824,jules_bianchi,0.1
2014,9,824,jules_bianchi,0.1
2014,10,824,jules_bianchi,0.1
2014,11,824,jules_bianchi,0.05
2014,12,824,jules_bianchi,0.05
2014,13,824,jules_bianchi,0.05
2014,14,824,jules_bianchi,0.05
2014,15,824,jules_bianchi,0.05
2014,1,825,kevin_magnussen,
2014,2,825,kevin_magnussen,0.0
2014,3,825,kevin_magnussen,0.0
2014,4,825,kevin_magnussen,0.3333333333333333
2014,5,825,kevin_magnussen,0.25
2014,6,825,kevin_magnussen,0.2
2014,7,825,kevin_magnussen,0.16666666666666666
2014,8,825,kevin_magnussen,0.14285714285714285
2014,9,825,kevin_magnussen,0.125
2014,10,825,kevin_magnussen,0.1111111111111111
2014,11,825,kevin_magnussen,0.1
2014,12,825,kevin_magnussen,0.09090909090909091
2014,13,825,kevin_magnussen,0.08333333333333333
2014,14,825,kevin_magnussen,0.07692307692307693
2014,15,825,kevin_magnussen,0.07142857142857142
2014,16,825,kevin_magnussen,0.06666666666666667
2014,17,825,kevin_magnussen,0.0625
2014,18,825,kevin_magnussen,0.058823529411764705
2014,19,825,kevin_magnussen,0.05555555555555555
2015,1,825,kevin_magnussen,0.05263157894736842
2016,1,825,kevin_magnussen,0.05
2016,2,825,kevin_magnussen,0.05
2016,3,825,kevin_magnussen,0.05
2016,4,825,kevin_magnussen,0.0
2016,5,825,kevin_magnussen,0.0
2016,6,825,kevin_magnussen,0.0
2016,7,825,kevin_magnussen,0.0
2016,8,825,kevin_magnussen,0.0
2016,9,825,kevin_magnussen,0.0
2016,10,825,kevin_magnussen,0.0
2016,11,825,kevin_magnussen,0.0
2016,12,825,kevin_magnussen,0.0
2016,13,825,kevin_magnussen,0.0
2016,14,825,kevin_magnussen,0.0
2016,15,825,kevin_magnussen,0.0
2016,16,825,kevin_magnussen,0.0
2016,17,825,kevin_magnussen,0.05
2016,18,825,kevin_magnussen,0.05
2016,19,825,kevin_magnussen,0.05
2016,20,825,kevin_magnussen,0.05
2016,21,825,kevin_magnussen,0.05
2017,1,825,kevin_magnussen,0.1
2017,2,825,kevin_magnussen,0.15
2017,3,825,kevin_magnussen,0.15
2017,4,825,kevin_magnussen,0.2
2017,5,825,kevin_magnussen,0.2
2017,6,825,kevin_magnussen,0.2
2017,7,825,kevin_magnussen,0.2
2017,8,825,kevin_magnussen,0.2
2017,9,825,kevin_magnussen,0.2
2017,10,825,kevin_magnussen,0.25
2017,11,825,kevin_magnussen,0.25
2017,12,825,kevin_magnussen,0.25
2017,13,825,kevin_magnussen,0.25
2017,14,825,kevin_magnussen,0.25
2017,15,825,kevin_magnussen,0.3
2017,16,825,kevin_magnussen,0.25
2017,17,825,kevin_magnussen,0.25
2017,18,825,kevin_magnussen,0.25
2017,19,825,kevin_magnussen,0.25
2017,20,825,kevin_magnussen,0.25
2018,1,825,kevin_magnussen,0.2
2018,2,825,kevin_magnussen,0.2
2018,3,825,kevin_magnussen,0.2
2018,4,825,kevin_magnussen,0.15
2018,5,825,kevin_magnussen,0.15
2018,6,825,kevin_magnussen,0.15
2018,7,825,kevin_magnussen,0.15
2018,8,825,kevin_magnussen,0.15
2018,9,825,kevin_magnussen,0.15
2018,10,825,kevin_magnussen,0.1
2018,11,825,kevin_magnussen,0.1
2018,12,825,kevin_magnussen,0.1
2018,13,825,kevin_magnussen,0.1
2018,14,825,kevin_magnussen,0.1
2018,15,825,kevin_magnussen,0.05
2018,16,825,kevin_magnussen,0.05
2018,17,825,kevin_magnussen,0.05
2018,18,825,kevin_magnussen,0.05
2018,19,825,kevin_magnussen,0.05
2018,20,825,kevin_magnussen,0.05
2018,21,825,kevin_magnussen,0.05
2019,1,825,kevin_magnussen,0.0
2019,2,825,kevin_magnussen,0.0
2019,3,825,kevin_magnussen,0.0
2019,4,825,kevin_magnussen,0.0
2019,5,825,kevin_magnussen,0.0
2019,6,825,kevin_magnussen,0.0
2019,7,825,kevin_magnussen,0.0
2019,8,825,kevin_magnussen,0.0
2019,9,825,kevin_magnussen,0.0
2019,10,825,kevin_magnussen,0.0
2019,11,825,kevin_magnussen,0.0
2019,12,825,kevin_magnussen,0.0
2019,13,825,kevin_magnussen,0.0
2019,14,825,kevin_magnussen,0.0
2019,15,825,kevin_magnussen,0.05
2019,16,825,kevin_magnussen,0.05
2019,17,825,kevin_magnussen,0.05
2019,18,825,kevin_magnussen,0.05
2019,19,825,kevin_magnussen,0.05
2019,20,825,kevin_magnussen,0.05
2019,21,825,kevin_magnussen,0.05
2020,1,825,kevin_magnussen,0.05
2020,2,825,kevin_magnussen,0.1
2020,3,825,kevin_magnussen,0.1
2020,4,825,kevin_magnussen,0.1
2020,5,825,kevin_magnussen,0.1
2020,6,825,kevin_magnussen,0.1
2020,7,825,kevin_magnussen,0.1
2020,8,825,kevin_magnussen,0.1
2020,9,825,kevin_magnussen,0.15
2020,10,825,kevin_magnussen,0.15
2020,11,825,kevin_magnussen,0.15
2020,12,825,kevin_magnussen,0.15
2020,13,825,kevin_magnussen,0.15
2020,14,825,kevin_magnussen,0.1
2020,15,825,kevin_magnussen,0.1
2020,16,825,kevin_magnussen,0.1
2020,17,825,kevin_magnussen,0.1
2022,1,825,kevin_magnussen,0.1
2022,2,825,kevin_magnussen,0.1
2022,3,825,kevin_magnussen,0.1
2022,4,825,kevin_magnussen,0.1
2022,5,825,kevin_magnussen,0.05
2022,6,825,kevin_magnussen,0.05
2022,7,825,kevin_magnussen,0.05
2022,8,825,kevin_magnussen,0.1
2022,9,825,kevin_magnussen,0.15
2022,10,825,kevin_magnussen,0.15
2022,11,825,kevin_magnussen,0.15
2022,12,825,kevin_magnussen,0.1
2022,13,825,kevin_magnussen,0.1
2022,14,825,kevin_magnussen,0.1
2022,15,825,kevin_magnussen,0.1
2022,16,825,kevin_magnussen,0.1
2022,17,825,kevin_magnussen,0.1
2022,18,825,kevin_magnussen,0.1
2022,19,825,kevin_magnussen,0.1
2022,20,825,kevin_magnussen,0.1
2022,21,825,kevin_magnussen,0.1
2022,22,825,kevin_magnussen,0.1
2023,1,825,kevin_magnussen,0.1
2023,2,825,kevin_magnussen,0.1
2023,3,825,kevin_magnussen,0.1
2023,4,825,kevin_magnussen,0.1
2023,5,825,kevin_magnussen,0.1
2023,6,825,kevin_magnussen,0.05
2023,7,825,kevin_magnussen,0.0
2023,8,825,kevin_magnussen,0.0
2023,9,825,kevin_magnussen,0.0
2023,10,825,kevin_magnussen,0.0
2023,11,825,kevin_magnussen,0.05
2023,12,825,kevin_magnussen,0.05
2023,13,825,kevin_magnussen,0.05
2023,14,825,kevin_magnussen,0.05
2023,15,825,kevin_magnussen,0.05
2023,16,825,kevin_magnussen,0.05
2023,17,825,kevin_magnussen,0.05
2023,18,825,kevin_magnussen,0.05
2023,19,825,kevin_magnussen,0.05
2023,20,825,kevin_magnussen,0.05
2023,21,825,kevin_magnussen,0.05
2023,22,825,kevin_magnussen,0.05
2024,1,825,kevin_magnussen,0.05
2024,2,825,kevin_magnussen,0.05
2024,3,825,kevin_magnussen,0.05
2024,4,825,kevin_magnussen,0.05
2024,5,825,kevin_magnussen,0.05
2024,6,825,kevin_magnussen,0.05
2024,7,825,kevin_magnussen,0.05
2024,8,825,kevin_magnussen,0.05
2024,9,825,kevin_magnussen,0.0
2024,10,825,kevin_magnussen,0.0
2024,11,825,kevin_magnussen,0.0
2024,12,825,kevin_magnussen,0.0
2024,13,825,kevin_magnussen,0.0
2024,14,825,kevin_magnussen,0.0
2024,15,825,kevin_magnussen,0.0
2024,16,825,kevin_magnussen,0.0
2024,18,825,kevin_magnussen,0.0
2024,19,825,kevin_magnussen,0.0
2024,20,825,kevin_magnussen,0.0
2024,22,825,kevin_magnussen,0.0
2024,23,825,kevin_magnussen,0.0
2024,24,825,kevin_magnussen,0.0
2014,1,826,kvyat,
2014,2,826,kvyat,0.0
2014,3,826,kvyat,0.0
2014,4,826,kvyat,0.0
2014,5,826,kvyat,0.0
2014,6,826,kvyat,0.0
2014,7,826,kvyat,0.16666666666666666
2014,8,826,kvyat,0.14285714285714285
2014,9,826,kvyat,0.25
2014,10,826,kvyat,0.2222222222222222
2014,11,826,kvyat,0.3
2014,12,826,kvyat,0.2727272727272727
2014,13,826,kvyat,0.25
2014,14,826,kvyat,0.23076923076923078
2014,15,826,kvyat,0.21428571428571427
2014,16,826,kvyat,0.2
2014,17,826,kvyat,0.1875
2014,18,826,kvyat,0.17647058823529413
2014,19,826,kvyat,0.16666666666666666
2015,1,826,kvyat,0.21052631578947367
2015,2,826,kvyat,0.2
2015,3,826,kvyat,0.2
2015,4,826,kvyat,0.25
2015,5,826,kvyat,0.25
2015,6,826,kvyat,0.25
2015,7,826,kvyat,0.25
2015,8,826,kvyat,0.2
2015,9,826,kvyat,0.2
2015,10,826,kvyat,0.15
2015,11,826,kvyat,0.15
2015,12,826,kvyat,0.1
2015,13,826,kvyat,0.1
2015,14,826,kvyat,0.1
2015,15,826,kvyat,0.1
2015,16,826,kvyat,0.1
2015,17,826,kvyat,0.1
2015,18,826,kvyat,0.1
2015,19,826,kvyat,0.1
2016,1,826,kvyat,0.1
2016,2,826,kvyat,0.05
2016,3,826,kvyat,0.05
2016,4,826,kvyat,0.05
2016,5,826,kvyat,0.0
2016,6,826,kvyat,0.0
2016,7,826,kvyat,0.0
2016,8,826,kvyat,0.0
2016,9,826,kvyat,0.05
2016,10,826,kvyat,0.05
2016,11,826,kvyat,0.05
2016,12,826,kvyat,0.05
2016,13,826,kvyat,0.05
2016,14,826,kvyat,0.05
2016,15,826,kvyat,0.05
2016,16,826,kvyat,0.05
2016,17,826,kvyat,0.05
2016,18,826,kvyat,0.05
2016,19,826,kvyat,0.05
2016,20,826,kvyat,0.05
2016,21,826,kvyat,0.05
2017,1,826,kvyat,0.1
2017,2,826,kvyat,0.1
2017,3,826,kvyat,0.15
2017,4,826,kvyat,0.15
2017,5,826,kvyat,0.15
2017,6,826,kvyat,0.15
2017,7,826,kvyat,0.15
2017,8,826,kvyat,0.15
2017,9,826,kvyat,0.15
2017,10,826,kvyat,0.15
2017,11,826,kvyat,0.15
2017,12,826,kvyat,0.15
2017,13,826,kvyat,0.15
2017,14,826,kvyat,0.15
2017,17,826,kvyat,0.15
2019,1,826,kvyat,0.15
2019,2,826,kvyat,0.15
2019,3,826,kvyat,0.15
2019,4,826,kvyat,0.15
2019,5,826,kvyat,0.15
2019,6,826,kvyat,0.1
2019,7,826,kvyat,0.1
2019,8,826,kvyat,0.05
2019,9,826,kvyat,0.05
2019,10,826,kvyat,0.05
2019,11,826,kvyat,0.05
2019,12,826,kvyat,0.05
2019,13,826,kvyat,0.0
2019,14,826,kvyat,0.0
2019,15,826,kvyat,0.05
2019,16,826,kvyat,0.05
2019,17,826,kvyat,0.05
2019,18,826,kvyat,0.05
2019,19,826,kvyat,0.05
2019,20,826,kvyat,0.05
2019,21,826,kvyat,0.05
2020,1,826,kvyat,0.05
2020,2,826,kvyat,0.05
2020,3,826,kvyat,0.05
2020,4,826,kvyat,0.05
2020,5,826,kvyat,0.05
2020,6,826,kvyat,0.05
2020,7,826,kvyat,0.05
2020,8,826,kvyat,0.05
2020,9,826,kvyat,0.05
2020,10,826,kvyat,0.05
2020,11,826,kvyat,0.05
2020,12,826,kvyat,0.05
2020,13,826,kvyat,0.05
2020,14,826,kvyat,0.0
2020,15,826,kvyat,0.0
2020,16,826,kvyat,0.0
2020,17,826,kvyat,0.0
2014,12,827,lotterer,
2014,1,828,ericsson,
2014,2,828,ericsson,1.0
2014,3,828,ericsson,0.5
2014,4,828,ericsson,0.3333333333333333
2014,5,828,ericsson,0.25
2014,6,828,ericsson,0.2
2014,7,828,ericsson,0.16666666666666666
2014,8,828,ericsson,0.2857142857142857
2014,9,828,ericsson,0.25
2014,10,828,ericsson,0.3333333333333333
2014,11,828,ericsson,0.3
2014,12,828,ericsson,0.2727272727272727
2014,13,828,ericsson,0.25
2014,14,828,ericsson,0.23076923076923078
2014,15,828,ericsson,0.21428571428571427
2014,16,828,ericsson,0.2
2015,1,828,ericsson,0.1875
2015,2,828,ericsson,0.17647058823529413
2015,3,828,ericsson,0.16666666666666666
2015,4,828,ericsson,0.15789473684210525
2015,5,828,ericsson,0.15
2015,6,828,ericsson,0.1
2015,7,828,ericsson,0.1
2015,8,828,ericsson,0.1
2015,9,828,ericsson,0.1
2015,10,828,ericsson,0.1
2015,11,828,ericsson,0.1
2015,12,828,ericsson,0.05
2015,13,828,ericsson,0.05
2015,14,828,ericsson,0.0
2015,15,828,ericsson,0.0
2015,16,828,ericsson,0.0
2015,17,828,ericsson,0.0
2015,18,828,ericsson,0.0
2015,19,828,ericsson,0.0
2016,1,828,ericsson,0.0
2016,2,828,ericsson,0.05
2016,3,828,ericsson,0.05
2016,4,828,ericsson,0.05
2016,5,828,ericsson,0.05
2016,6,828,ericsson,0.05
2016,7,828,ericsson,0.05
2016,8,828,ericsson,0.05
2016,9,828,ericsson,0.05
2016,10,828,ericsson,0.05
2016,11,828,ericsson,0.1
2016,12,828,ericsson,0.1
2016,13,828,ericsson,0.1
2016,14,828,ericsson,0.1
2016,15,828,ericsson,0.1
2016,16,828,ericsson,0.1
2016,17,828,ericsson,0.1
2016,18,828,ericsson,0.1
2016,19,828,ericsson,0.1
2016,20,828,ericsson,0.1
2016,21,828,ericsson,0.1
2017,1,828,ericsson,0.05
2017,2,828,ericsson,0.1
2017,3,828,ericsson,0.1
2017,4,828,ericsson,0.15
2017,5,828,ericsson,0.15
2017,6,828,ericsson,0.15
2017,7,828,ericsson,0.15
2017,8,828,ericsson,0.15
2017,9,828,ericsson,0.15
2017,10,828,ericsson,0.1
2017,11,828,ericsson,0.1
2017,12,828,ericsson,0.1
2017,13,828,ericsson,0.1
2017,14,828,ericsson,0.1
2017,15,828,ericsson,0.1
2017,16,828,ericsson,0.1
2017,17,828,ericsson,0.1
2017,18,828,ericsson,0.1
2017,19,828,ericsson,0.15
2017,20,828,ericsson,0.15
2018,1,828,ericsson,0.15
2018,2,828,ericsson,0.15
2018,3,828,ericsson,0.15
2018,4,828,ericsson,0.1
2018,5,828,ericsson,0.1
2018,6,828,ericsson,0.1
2018,7,828,ericsson,0.1
2018,8,828,ericsson,0.1
2018,9,828,ericsson,0.1
